resultDept,pbot15,hiCC,legendControl,extraTxt,extraTxt 2,extraTxt 3,colSectionLocRoomTitle,colSectionLocRooms,colSectionLocRooms 2,colCode,weekDay,dayInfo,dayInfo 2,dayInfo 3,weekDay 2,dayInfo 4,dayInfo 5,dayInfo 6,weekDay 3,weekDay href,weekDay 4,weekDay href 2,colInst,colAvail,numCurr,numTot,numWait,onlineMeeting,legendControl 3,legendControl 4,enConDesc,enConList,enConList 2,headerSect 13,alignC,extraTxt 4,extraTxt 5,extraTxt 6,extraTxt 7,extraTxt 8,extraTxt 9,extraTxt 11,extraTxt 12,extraTxt 13,extraTxt 14
MUSIC,20th Century Music for Theatre,MUS340H1-S,,,,,,,,LEC0101,Tuesday,—,13:00,15:00,,,,,NF 003,https://map.utoronto.ca/?id=1809#!m/494600,,,,of  available,209,300,Yes: 0 student,In Person,,,,,,Room,—,Course Description:,"An examination of the role that music has played in modern Western theatre, with specific case studies drawn from one or more of the following genres: ballet, modern dance, musical theatre, opera, spoken theatre.",Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,,,
NMC,Intermediate Middle Egyptian,NML340Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Monday,—,11:00,12:00,Wednesday,—,11:00,12:00,BF 214,https://map.utoronto.ca/?id=1809#!m/494497,BF 214,https://map.utoronto.ca/?id=1809#!m/494497,"Woodcock, T.",of  available,9,10,Yes: 0 student,In Person,,,,,,,,Course Description:,"A continuation of NML240Y1, in which the student is exposed to a wide range of hieroglyphic texts in the Middle Egyptian dialect. Sources of historical, literary, religious, and economic significance will be studied. The grammar and syntax covered in NML240Y1 are reviewed intensively.",NML240Y1,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NEW,"Theorizing Settler Colonialism, Capitalism and Race",CSE341H1-S,,dialectically,,,,,,LEC0101,Tuesday,—,16:00,18:00,,,,,SS 2102,https://map.utoronto.ca/?id=1809#!m/494510,,,"Desai, C.",of  available,0,120,Yes: 2 students,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",EQUITY STUDIES     (Faculty of Arts and Science),"EQUITY STUDIES     (John H. Daniels Faculty of Architecture, Landscape, & Design)",Room,,Course Description:,"Provides students with a theoretical background for understanding settler colonialism, capitalist social relations and difference (including race, class, gender, disability and sexuality) and solidarity. Provides an analysis of state violence and the formation of hegemonic power relations. Introduces students to the method of thinking  to examine the social world as a set of relations between multiple phenomena occurring at the same time. Articulates an emancipatory politics of knowledge production and strategies of building solidarities to enable the imagination of a different future.",CSE240H1/NEW240Y1,Prerequisite:,NEW341H1,Exclusion:,"Humanities, Social Science",Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,Theory and Praxis in Food Security,CSE342H1-S,,,,,,,,LEC0101,Monday,—,15:00,17:00,,,,,UC 261,https://map.utoronto.ca/?id=1809#!m/494517,,,"Baker, L.",of  available,4,35,Yes: 0 student,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",EQUITY STUDIES     (Faculty of Arts and Science),"EQUITY STUDIES     (John H. Daniels Faculty of Architecture, Landscape, & Design)",Room,,Course Description:,Explores the concept of food security in the context of equity issues related to global food systems. Students participate in food-related field work activities outside of regular classroom time.,CSE240H1/NEW240Y1,Prerequisite:,NEW342H1,Exclusion:,Social Science,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,"Body Matters:  Oppression, Solidarity and Justice",CSE344Y1-Y,,,,,Room,1st Term,2nd Term,LEC5101,Thursday,—,18:00,20:00,,,,,,,,,"Erickson, L.",of  available,11,40,Yes: 0 student,Online - Synchronous,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",EQUITY STUDIES     (Faculty of Arts and Science),"EQUITY STUDIES     (John H. Daniels Faculty of Architecture, Landscape, & Design)",,,Course Description:,"Through lectures, small-group discussions and experiential activities, explores how intersecting cultural stories impact our bodies and how stories inscribed upon us shape and constrain our relations, perceptions, experiences and vulnerabilities as embodied subjects. Draws on work in cultural studies, critical race and decolonial theory, gender studies, queer, trans and disability theory and fat studies to ask: Whose bodies matter? How do bodies come to matter? And, how are we - as embodied beings - engaged in acts of rewriting, resisting and otherwise transforming the body means and what it can do?",CSE240H1/NEW240Y1/CSE241Y1,Prerequisite:,"NEW344Y1, NEW344H1, CSE344H1",Exclusion:,Humanities,Distribution Requirement:,"Creative and Cultural Representations (1), Society and its Institutions (3)",Breadth Requirement:
NEW,Equity and Activism in Education,CSE345H1-F,,,,,,,,LEC0101,Wednesday,—,10:00,12:00,,,,,,,—,,"Goldstein, T.",of  available,4,60,Yes: 0 student,Online - Synchronous,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",EQUITY STUDIES     (Faculty of Arts and Science),"EQUITY STUDIES     (John H. Daniels Faculty of Architecture, Landscape, & Design)",Room,,Course Description:,"Examines contemporary issues in education and schooling from a social justice and equity perspective. Engages with a variety of theoretical frameworks including anti-homophobia education, critical pedagogy, critical race theory, decolonizing knowledges, and intersectionality. Includes an overview of educational activist projects.",CSE240H1/NEW240Y1,Prerequisite:,NEW345H1,Exclusion:,"Humanities, Social Science",Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,Community Organizing and Global Solidarity,CSE346H1-S,,,,,,,,LEC0101,Wednesday,—,13:00,15:00,,,,,VC 212,https://map.utoronto.ca/?id=1809#!m/494602,,,,of  available,9,40,Yes: 0 student,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",EQUITY STUDIES     (Faculty of Arts and Science),"EQUITY STUDIES     (John H. Daniels Faculty of Architecture, Landscape, & Design)",Room,—,Course Description:,"Considers, from an interdisciplinary perspective, the evolution of community organizations and non-profits in the context of neoliberalism, settler colonialism, and imperialism. Examines the inter-woven relations of political economy, local community development, marginalized communities in Canada, and emergent forms of global/local solidarity.",CSE240H1/NEW240Y1,Prerequisite:,NEW346H1,Exclusion:,Social Science,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,Special Topics in Equity Studies,CSE348H1-F,,,,,,,,LEC0101,Friday,—,14:00,16:00,Monday,—,16:00,18:00,KP 113,https://map.utoronto.ca/?id=1809#!m/494488,—,,"Erickson, L.",of  available,30,40,Yes: 0 student,Online - Synchronous,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",EQUITY STUDIES     (Faculty of Arts and Science),"EQUITY STUDIES     (John H. Daniels Faculty of Architecture, Landscape, & Design)",Room,,Course Description:,An upper level course. Topics of study vary from year to year.,CSE240H1/NEW240Y1,Prerequisite:,"Humanities, Social Science",Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,
NEW,Disability Arts and Culture,CSE349H1-S,,,,,,,,LEC5101,Monday,—,18:00,20:00,,,,,WI 523,https://map.utoronto.ca/?id=1809#!m/494503,,,,of  available,27,40,Yes: 0 student,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. There is no course enrolment on July 29. Beginning July 30, all other Arts & Science students can enrol in this section. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",EQUITY STUDIES     (Faculty of Arts and Science),"EQUITY STUDIES     (John H. Daniels Faculty of Architecture, Landscape, & Design)",Room,—,Course Description:,"Explores the work of disabled, mad, sick and/or Deaf artists and considers how disability disrupts - or 'crips' - artistic spaces and cultural movements. Engages with contemporary debates emanating from within these spaces and movements to reveal disability as a dynamic range of bodily practices, aesthetics and relations.",CSE240H1/NEW240Y1,Prerequisite:,NEW349H1,Exclusion:,"Humanities, Social Science",Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,AIDS : Challenges and Successes,JNH350H1-F,,,,,,,,LEC0101,Tuesday,—,14:00,16:00,,,,,WI 1017,https://map.utoronto.ca/?id=1809#!m/494503,,,"Lee, R.",of  available,29,75,Yes: 0 student,In Person,Priority (P),Enrolment Controls:,"Priority enrolment is given to the groups of students listed below until July 28. NOTE: Spaces for each priority group in this course are not equal, and each priority group has its own waitlist until July 28. As of July 30, the waitlists for each priority group merge into one, and your rank on the waitlist may change; this is also when other Arts & Science students can begin to enrol. Beginning August 4, other downtown campus students can enrol in this section. There is no course enrolment on August 5. UTM/UTSC students can enrol in this section starting August 6. The following groups of students are given priority access until July 28:",Human Biology Program    (Faculty of Arts and Science),New College Program    (Faculty of Arts and Science),Room,,Course Description:,Explores the pandemic of AIDS in Africa through a social science lens. (Given by Human Biology and New College),NEW350H1,Exclusion:,AFR150Y1,Recommended Preparation:,"Humanities, Science, Social Science",Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,African Systems of Thought,AFR351Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Wednesday,—,10:00,12:00,,,,,VC 101,https://map.utoronto.ca/?id=1809#!m/494602,VC 101,https://map.utoronto.ca/?id=1809#!m/494602,"Wasike, A.",of  available,23,36,Yes: 0 student,In Person,,,,,,,,Course Description:,"The exploration of a range of African cosmologies, epistemologies, and theologies, as well as specific case studies on justice, the moral order, and gender relations. The influence of these richly diverse traditions is traced as well in the writings of African thinkers in the Diaspora.","NEW351Y1, NEW252Y1, JAP256H1/JAP356H1",Exclusion:,AFR150Y1,Recommended Preparation:,Humanities,Distribution Requirement:,"Society and its Institutions (3), Thought, Belief and Behaviour (2)",Breadth Requirement:
NEW,International Relations of Africa,AFR353H1-F,Delivery instructions,Note:,"Lectures are delivered online at the scheduled class time. Students need an internet connection and access to the course website (Quercus) and the ability to use online tools made available by the university, such as Office 365, Zoom and/or BB Collaborate. Students may require access to a webcam and microphone.",,,,,LEC9901,Monday,—,09:00,11:00,,,,,,,—,,"Ahmed, K.",of  available,28,40,Yes: 0 student,Online - Synchronous (See Delivery Instructions.),,,,,,Room,,Course Description:,"Explores inter-state relations in Africa, African states’ relations with the West, China, India, Brazil, and international political, economic and financial institutions.",AFR150Y1/AFR250Y1,Prerequisite:,"NEW353H1, POLC80H3",Exclusion:,"Humanities, Social Science",Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,African Cultures and Development,AFR354H1-F,,,,,,,,LEC0101,Thursday,—,14:00,16:00,,,,,UC 152,https://map.utoronto.ca/?id=1809#!m/494517,,,"Wasike, A.",of  available,22,36,Yes: 0 student,In Person,,,,,,Room,,Course Description:,Critically examines scholarly debates on the relationships between African cultures and development in various regions of the continent. Draws on interdisciplinary scholarship and development discourses to enhance students' understanding of African conditions and cultures in the context of development thinking.,AFR150Y1/AFR250Y1,Prerequisite:,"NEW354H1, NEW358H1 (Special Topics in African Studies: Culture and Development in Postcolonial Africa); offered in Winter 2015, Winter 2016, Fall 2016, Fall 2017, Fall 2018, Fall 2019",Exclusion:,Social Science,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,African Youth Languages and Cultures,AFR355H1-S,,,,,,,,LEC0101,Thursday,—,14:00,16:00,,,,,SS 1070,https://map.utoronto.ca/?id=1809#!m/494510,,,"Wasike, A.",of  available,25,40,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Examines the nature of youth languages and cultures in contemporary Africa with a focus on their characteristics and the conditions under which they develop. Also considers similarities and/or differences between youth languages and cultures in different regions of Africa and the general youth condition. Includes urban youth languages such as Sheng, Engsh, Tsotsital, etc. and music genres associated with youth such as hip hop, Bongo flava, etc. Discusses challenges and opportunities associated with African youth languages as they relate to questions of identity, national integration, regional integration, and development.",AFR150Y1/AFR250Y1/AFR280Y1,Prerequisite:,"NEW355H1, NEW358H1 (Special Topics in African Studies: African Youth Languages and Cultures); offered in Winter 2018",Exclusion:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:
NMC,Ottoman Empire: The Age of Reform,NMC355H1-F,,,,,,,,LEC0101,Tuesday,—,12:00,14:00,,,,,UC 144,https://map.utoronto.ca/?id=1809#!m/494517,,,"Methodieva, M.",of  available,9,45,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"The course examines the history of the Ottoman Empire beginning with the inauguration of the first Western-inspired reforms at the end of the 18th century until the empire’s dissolution over the course of World War I. It explores the transformation of Ottoman politics, society, and intellectual and cultural life during a period marked by active reform efforts and increasing contacts with the West, which had an impact on the empire’s diverse populations. Topics include the Nizam-i Cedid (New Order), the Tanzimat, the Hamidian era, the Young Turk revolution, constitutionalism, women, and the emergence of artistic expressions of modernity, such as theatre and painting. The course also provides insights into the Ottoman legacy in modern Turkey, the Middle East, and the Balkans, and seeks to situate the Ottoman experience in a global context.",4.0 credits,Prerequisite:,"NMC278H1, NMC377Y1, NMC378H1",Recommended Preparation:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,Special Topics in African Studies,AFR357H1-F,,,,,,,,LEC0101,Wednesday,—,16:00,18:00,,,,,,,—,,"Liu, J.",of  available,29,36,Yes: 0 student,Online - Synchronous,,,,,,Room,,Course Description:,An upper level course. Topics of study vary from year to year.,AFR150Y1/AFR250Y1,Prerequisite:,,,,,,
NMC,Gender and Sexuality in Premodern Arabic Literature,NMC357H1-S,,mukhannathūn,,,,,,LEC0101,Tuesday,—,14:00,16:00,,,,,BF 214,https://map.utoronto.ca/?id=1809#!m/494497,,,,of  available,0,20,Yes: 2 students,In Person,,,,,,Room,—,Course Description:,"Students read translations of Arabic literary texts composed by women or dealing with gender and sexuality. Class discussion considers debates in the field about how to analyze these texts in their historical context and in a theoretically grounded manner. Topics addressed include: popular and elite narrative representations of gender and sexuality; pre-Islamic and Abbasid poetry and remarks composed by women, and their transmission in male-authored anthologies; hetero- and homoerotic obscenity and eroticism in Arabic poetry, epistles, and scientific texts; and literary representations of sexual minorities like eunuchs, intersex people, and (people with apparently male biology who dressed and behaved as women, and had a specific social position at certain times).",4.0 credits in Humanities,Recommended Preparation:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NEW,The Horn of Africa - Critical Perspectives,AFR359H1-F,,,,Society and its Institutions (3),,,,LEC0101,Monday,—,11:00,13:00,,,,,WI 524,https://map.utoronto.ca/?id=1809#!m/494503,,,"Ahmed, K.",of  available,36,40,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Examines the Horn of Africa, its diversity, geopolitics, cultural politics, present conditions and current debates through a critical and comparative lens. Considers social forces in contemporary politics within the region including competing claims, explanations of the underpinnings of the Horn's conflict, and the promise of peace. Draws upon interdisciplinary scholarship, public discourse, texts and media to reflect on the future of the Horn of Africa at this historical moment.",Completion of at least 4.0 credits,Prerequisite:,"NEW359H1, NEW357H1 (Special Topics in African Studies: The Horn of Africa: Critical Perspectives) offered in Fall 2018, Fall 2019",Exclusion:,AFR150Y1/AFR250Y1,Recommended Preparation:,Social Science,Distribution Requirement:
NMC,Babylonian Talmud,NML359Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Monday,—,10:00,13:00,,,,,AH 402,https://map.utoronto.ca/?id=1809#!m/494578,AH 402,https://map.utoronto.ca/?id=1809#!m/494578,"Meacham, T.",of  available,2,5,Yes: 0 student,In Person,,,,,,,,Course Description:,"This course introduces the student to Talmudic texts through selections from a particular tractate for representative study. We shall study the Mishnah of the chapter in preparation for the Talmud. Recognition of the dialogic structure of the legal discussions centered on the Mishnah and its elucidation is emphasized. The classical commentaries (Rashi, Tosafot, R. Hananel); the use of dictionaries, concordances, biographies of sages, parallels and other sources will gradually become familiar to the student as aids in understanding the text under consideration. A brief presentation of the essential features of Babylonian Aramaic will be included in the course to facilitate study. Students will also be taught to make use of the Bar Ilan Responsa Project, the Lieberman database, and the Friedberg Jewish Manuscript Society database. We shall also discuss redactional issues as they appear.",Intermediate-level Hebrew or experience in Babylonian Talmud,Prerequisite:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:,,
NEW,"The Canadian Census: Populations, Migrations and Demographics",JQR360H1-S,Delivery instructions,Note:,"Lectures are delivered online at the scheduled class time. Students need an internet connection and access to the course website (Quercus) and the ability to use online tools made available by the university, such as Office 365, Zoom and/or BB Collaborate. Students may require access to a webcam and microphone.",,,,,LEC9901,Thursday,—,17:00,20:00,,,,,,,—,,"Majeed, M.",of  available,65,156,Yes: 0 student,Online - Synchronous (See Delivery Instructions.),,,,,,Room,,Course Description:,"Examines the Canadian population census through the experience of diasporic groups in Canada. Approaches the census as a statistical tool, an historical source and an ideological project of citizenship and nationalism. Uses census data to explore mathematical and statistical concepts and to integrate numerical ways of thinking with qualitative analysis. (Jointly sponsored by African Studies, Diaspora and Transnational Studies, Caribbean Studies, Equity Studies and Latin American Studies).",DTS200Y1/ HIS230H1/ HIS231H1/ LAS200H1/ LAS201H1/ CAR120Y1/ AFR150Y1/ CAR220H1/ CAR221H1/ NEW224Y1/ CAR225H1/ CAR226H1/ NEW240Y1,Prerequisite:,Social Science,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,require,
NMC,Ancient Egyptian Sites,NMC362Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Thursday,—,12:00,14:00,,,,,BF 214,https://map.utoronto.ca/?id=1809#!m/494497,BF 214,https://map.utoronto.ca/?id=1809#!m/494497,"Pouls Wegner, M.",of  available,11,15,Yes: 0 student,In Person,,,,,,,,Course Description:,"Detailed examination of significant sites for the understanding of ancient Egyptian cultural development, encompassing the study of spatial organization, architecture, artifactual material, and archaeological evidence from each site. (Offered in alternate years)",NMC343H1 and NMC344H1,Prerequisite:,Humanities,Distribution Requirement:,"Creative and Cultural Representations (1), Society and its Institutions (3)",Breadth Requirement:,,
NMC,Archaeology of Mesopotamia,NMC363H1-F,,,,,,,,LEC0101,Monday,—,12:00,15:00,,,,,AB 114,https://map.utoronto.ca/?id=1809#!m/494489,,,"Reichel, C.",of  available,9,15,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"A comprehensive survey of the origins of complex societies, urbanism and early states in Mesopotamia from the beginning of the Neolithic period to the end of the Achaemenid Empire. Learn about the rise of villages in the Fertile Crescent (Neolithic period, 10,000–5,000 BC); the foundation of cities and the invention of writing (Chalcolithic period, 5000–3000 BC); the formation of states headed by mighty kings (Early and Middle Bronze Age, 3,000–1,200 BC); and the splendour and awe that defined the empires of Assyria, Babylon, and Persia (1,000–330 BC). While focusing geographically on the archaeology and material culture of Iraq this course will also address sites and related archaeological materials from western Iran, eastern Syria, and south-eastern Turkey.",NMC102H1,Prerequisite:,"NMC260H1, NMC262H1",Recommended Preparation:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NEW,Interdisciplinary Special Topics,NEW370Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,,,,,,,,,,,,,,,,,,,,,,,,,—,Course Description:,Topics vary from year to year depending on the instructor.,,,,,,,,
NMC,Intermediate Turkish,NML370Y1-Y,,,,,Room,1st Term,2nd Term,LEC0101,Tuesday,—,10:00,12:00,Thursday,—,10:00,12:00,BF 323,https://map.utoronto.ca/?id=1809#!m/494497,BF 323,https://map.utoronto.ca/?id=1809#!m/494497,"Mercan, G.",of  available,21,30,Yes: 0 student,In Person,,,,,,,,Course Description:,"This course is designed for students who have already completed NML270Y1 Introductory Turkish or have an equivalent level of proficiency in Turkish. It aims to expand students’ communicative skills, grammatical knowledge, and vocabulary. A variety of intermediate-level speaking, listening, reading, and writing activities will be included to further develop both spoken and written language skills. By the end of the course, students will be able to read, understand, and translate various authentic texts of intermediate difficulty. They will be able to write short essays and talk about a wide range of general topics. They will also have gained a deeper understanding of the cultural contexts in which Turkish is spoken. The course also serves as a preparation for the advanced study of Turkish.",NML270Y1 or permission of instructor based on previous language knowledge.,Prerequisite:,Advanced speakers of Turkish,Exclusion:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:
NEW,Interdisciplinary Special Topics,NEW372H1-F,,,,,,,,LEC0101,,,,,,,,,,,,,,,,,,,,,,,,Room,—,Course Description:,Topics vary from year to year depending on the instructor. Consult timetable for current offering information.,None,Prerequisite:,,,,,,
NEW,Interdisciplinary Special Topics,NEW372H1-S,,,,,,,,LEC0101,,,,,,,,,,,,,,,,,,,,,,,,Room,—,Course Description:,Topics vary from year to year depending on the instructor. Consult timetable for current offering information.,None,Prerequisite:,,,,,,
NMC,Ottoman Empire: The Classical Age,NMC377Y1-Y,,beylik,,,Room,1st Term,2nd Term,LEC5101,Tuesday,—,18:00,20:00,,,,,BF 323,https://map.utoronto.ca/?id=1809#!m/494497,BF 323,https://map.utoronto.ca/?id=1809#!m/494497,"Ostapchuk, V.",of  available,11,30,Yes: 0 student,In Person,,,,,,,,Course Description:,"A survey of the Ottoman Empire from its late 13th–early 14th century origins as a border principality through the classical age of Mehmed the Conqueror and Süleyman the Magnificent when, as a mature Islamic empire, it ruled lands in Europe, Asia, and Africa, to the internal and external challenges it faced during the 17th and 18th centuries that forced it to either transform or decline. Attention is also paid to the immediate predecessors of the Ottomans—the Anatolian Seljuk Sultanate, the Mongols, and the principalities known as s that came into being with the decline of the Seljuks and led to the rise of the Ottomans. Coverage includes topics in Ottoman institutions, economy, society, and culture.",NMC377H1,Exclusion:,"NMC273Y1, NMC274H1",Recommended Preparation:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:
NMC,Modern Arab History,NMC378H1-S,,,,,,,,LEC0101,Tuesday,—,10:00,11:30,Thursday,—,10:00,11:30,UC 177,https://map.utoronto.ca/?id=1809#!m/494517,UC 177,https://map.utoronto.ca/?id=1809#!m/494517,"Reilly, J.",of  available,0,30,Yes: 8 students,In Person,,,,,,Room,,Course Description:,"A thematic treatment of the Arab lands of the Middle East and North Africa from 1700 onward, focusing on the Ottoman and colonial periods.",NMC278H1 and permission of instructor,Prerequisite:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,
NEW,Intermediate Swahili,AFR380Y1-Y,Delivery instructions,Note:,"Lectures are delivered online. Learning is self-paced and not reliant on a course meeting time. Students need an internet connection and access to the course website (Quercus) and the ability to use online tools made available by the university, such as Office 365, Zoom and BB Collaborate. Students may require access to a webcam, headset and microphone.",,Room,1st Term,2nd Term,LEC9901,4.0 hours / week,,,,,,,,,,,,"Almasi, O.",of  available,14,30,Yes: 0 student,Asynchronous (See Delivery Instructions.),,,,,,,,Course Description:,"Grammar and syntax. Conversation and written composition. Reading of texts: literary, journalistic. Relation of the language to its East African context.",AFR280Y1,Prerequisite:,NEW380Y1,Exclusion:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:
NMC,Religion in the Ancient Near East,NMC380H1-F,,,,,,,,LEC0101,Tuesday,—,14:00,16:00,,,,,BF 215,https://map.utoronto.ca/?id=1809#!m/494497,,,"Welton, L.",of  available,13,40,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Primary sources from Mesopotamia, Syria and the Levant reveal profound awareness of the human condition. What do they tell us about religion in the ancient Near East, and why do Judaism, Christianity and Islam share some stories? Takes a critical approach to the ways we read texts and reconstruct beliefs.",3.0 credits in any field,Prerequisite:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:,,
NMC,Introduction to Ge'ez (Classical Ethiopic),NML380H1-F,,"This course covers the essentials of Ge'ez (Classical Ethiopic) grammar, and introduces students to Ge'ez texts of elementary to intermediate difficulty.",Designed for students with no previous knowledge of Ge'ez.,,,,,LEC0101,,,,,,,,,,,,,,,,,,,,,,,,Room,—,Course Description:,NML110Y1/NML220Y1/NML250Y1,Humanities,Prerequisite:,Creative and Cultural Representations (1),Distribution Requirement:,,Breadth Requirement:,,
NMC,Intermediate Ge'ez,NML381H1-F,,,,,,,,LEC0101,Thursday,—,09:00,12:00,,,,,OI 11200,https://map.utoronto.ca/?id=1809#!m/494563,,,"Holmstedt, R.",of  available,9,10,Yes: 0 student,In Person,,,,,,Room,,Course Description:,This course continues the study of Ge'ez (Classical Ethiopic) grammar and progresses to a survey of classical Ge’ez literature. Linguistic connections to Amharic and Tigrinye will also be introduced.,NML380H1 or permission of instructor,Prerequisite:,Humanities,Distribution Requirement:,Creative and Cultural Representations (1),Breadth Requirement:,,
NMC,Islamic Law in Historical Perspective and Contemporary Debate,NMC385H1-S,,,,,,,,LEC0101,Wednesday,—,15:00,17:00,,,,,TF 102,https://map.utoronto.ca/?id=1809#!m/494581,,,"Moumtaz, N.",of  available,0,30,Yes: 7 students,In Person,,,,,,Room,,Course Description:,"The course surveys the history, theory, and doctrines of Islamic law, and addresses issues that are at the center of public debate across the world. Students will closely read primary sources, provide oral and written responses, and reflect on their own positionality vis-à-vis debates on Islamic law. The course introduces students to the dynamics of Islamic legal reasoning in a historical and comparative perspective.",NMC103H1/RLG204H1,Prerequisite:,Humanities,Distribution Requirement:,"Thought, Belief and Behaviour (2)",Breadth Requirement:,,
NMC,"Muslims, Christians, and Jews in the Ottoman Empire",NMC386H1-S,,,,,,,,LEC0101,Tuesday,—,12:00,14:00,,,,,LM 157,https://map.utoronto.ca/?id=1809#!m/494502,,,"Methodieva, M.",of  available,8,30,Yes: 0 student,In Person,,,,,,Room,,Course Description:,"Although ruled by a Muslim dynasty and frequently characterized as an Islamic empire, the Ottoman state was inhabited by diverse religious and ethnic populations, many of them non-Muslim. This course examines how the Ottoman Empire governed and organized its subjects, Muslims and non-Muslims alike, of various ethnic backgrounds. It explores the relations among these communities and their interactions with the state, raising questions about tolerance, co-existence, conflict, loyalty, and identity. By looking into a selection of topics from the wide territorial span of the Ottoman Empire (Anatolia, the Balkans, and the Arab Middle East) the course seeks to provide insights into the organization, functioning, and transformation of a multi-confessional state and society in the premodern and modern eras.","NMC241H1, NMC278H1, NMC355H1, NMC377Y1",Recommended Preparation:,Humanities,Distribution Requirement:,Society and its Institutions (3),Breadth Requirement:,,
NEW,New College Independent Studies,NEW390Y1-Y,Timetable instructions,Note:,Application form and information available on the New College website:,http://www.newcollege.utoronto.ca/academics/new-college-academic-programs/independent-studies/,Room,1st Term,2nd Term,LEC0101,,—,,,,,,,,,,,,of  available,9998,9999,No,In Person (See Delivery Instructions.),Enrol at Department (E),Enrolment Controls:,Enrolment via ACORN is not available. Students must request permission to enrol in this course by contacting the sponsoring department. Please see Timetable Instructions tab for contact information.,,,,—,Course Description:,New College Independent Studies. Not eligible for CR/NCR option.,Minimum of 8.0 FCEs completed and permission of College,Prerequisite:,,,,,Note:,
